,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,60,,,2,,,2,,,2,,,,,,,,,2,,,,,2,,,,,,,,,2,2,,,,2,,,,,,,,,,,2,,,21,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,2,,,,,,,,,,60,60,,,,,,,61,61,,,,,,,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,2,,61,61,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,,,,,,,2,,33,33,,2,2,,,,2,,,,,,,,33,2,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,21,,,,,,,,21,,,,,,,,,,,,,,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,61,,,,,,,,,,,,,,,,,2,,61,61,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,60,,,2,,,2,,,2,,,2,,,,,,,,,2,,2,2,,,,,,2,,,,,,,,2,2,2,,,,2,,,,,,,2,2,2,2,2,2,2,2,,,,62,62,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,33,33,,,,,,,33,33,,,,,,,33,33,,,,,,,,,,,,,,,,,,,,,,,,21,,2,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,2,,,21,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,60,60,,,,,,,60,60,,,,,,,,,,,,,,,,,,,21,,2,,,,,,,,,,2,2,,,,,,,2,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,30,,,,30,,,,,,,,2,,,,,,,,,,,,60,,,2,,,2,,,2,,,2,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,2,,,,,,,,,,2,2,,,,,,,2,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,2,,,,,2,21,,,,,,,30,,,,2,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,2,,,,2,2,2,2,2,2,2,2,,,,61,61,,,,2,2,2,2,2,2,2,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,,,,,2,2,2,2,2,,,,,,,,,60,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,,,2,,,,,,,,,,,,,2,2,2,2,,,2,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,20,,,,,,,,,,,,,,33,33,,,,,,,,,,,,,,,,2,,,60,,,,,,,,,,,,,,,,2,2,,,,,,,2,2,,,,,,,2,2,,,,,,,,,,,,,,,,21,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,,,2,,,,,,2,,,,,,,,,,2,33,33,2,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,21,,21,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,2,2,2,2,2,2,2,2,,,,,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,,60,61,60,,,,,,,,,,,,,,,2,2,,,,,,,2,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,60,60,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,,,2,33,,,,2,2,2,,,2,,,,,,,2,2,2,2,2,2,2,,,,60,60,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,60,,,,,,,,,,,,,,,,2,2,,,,,,,2,2,,,,,,,2,2,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,62,62,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,,,2,2,,,,,,,33,2,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,33,33,33,33,,,,,33,33,33,33,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,60,60,,,,,,,,,,2,21,,2,21,,2,21,,2,21,,2,21,,2,21,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2,2,2,2,,,,,2,2,2,2,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,,,,,2,2,,30,,,,,2,2,,30,,,,,2,2,,30,,,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,30,,,,30,,,,30,,,,,,,,,30,,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,,,2,,,2,33,,,33,,,,33,2,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,,,2,2,,33,2,33,,2,,,2,2,2,2,33,,,,,,,34,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,33,33,33,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
